URL,File Name
https://www.destatis.de/DE/Themen/Staat/Steuern/Umsatzsteuer/Publikationen/Downloads-Umsatzsteuern/statistischer-bericht-umsatzsteuerstatistik-veranlagungen-2140820197005.xlsx?__blob=publicationFile,statistischer-bericht-umsatzsteuerstatistik-veranlagungen-2140820197005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-studienberechtigte-schnellmeldung-5211001238005.xlsx?__blob=publicationFile,statistischer-bericht-studienberechtigte-schnellmeldung-5211001238005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231115.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231115.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/Klassifikationen-wz-2008-umsteiger-xls.xlsx?__blob=publicationFile,Klassifikationen-wz-2008-umsteiger-xls.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/statistischer-bericht-energiesteuerstatistik-2140930227005.xlsx?__blob=publicationFile,statistischer-bericht-energiesteuerstatistik-2140930227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Umsatzsteuer/Publikationen/Downloads-Umsatzsteuern/umsatzsteuerstatistik-veranlagungen-2140820187005.xlsx?__blob=publicationFile,umsatzsteuerstatistik-veranlagungen-2140820187005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231075.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231075.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Industrie-Verarbeitendes-Gewerbe/Publikationen/Downloads-Fachstatistiken/duengemittelversorgung-vierteljahr-2040820213225.xlsx?__blob=publicationFile,duengemittelversorgung-vierteljahr-2040820213225.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231065.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231065.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231035.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231035.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231015.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231015.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/familiengerichte-2100220217005.xlsx?__blob=publicationFile,familiengerichte-2100220217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsstand/Publikationen/Downloads-Bildungsstand/bildungsindikatoren-1023017217005.xlsx?__blob=publicationFile,bildungsindikatoren-1023017217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Steuereinnahmen/Publikationen/Downloads-Realsteuern/hebesaetze-realsteuern-8148001227005.xlsx?__blob=publicationFile,hebesaetze-realsteuern-8148001227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Unternehmen/Gewerbemeldungen-Insolvenzen/Publikationen/Downloads-Gewerbemeldungen/gewerbeanzeigen-laender-5523101207005.xlsx?__blob=publicationFile,gewerbeanzeigen-laender-5523101207005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/studierende-hochschulen-ss-2110410227315.xlsx?__blob=publicationFile,studierende-hochschulen-ss-2110410227315.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/klassifikationen-wz-2008-xls.xlsx?__blob=publicationFile,klassifikationen-wz-2008-xls.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121981_Auszug_GV.xlsx?__blob=publicationFile,31121981_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Wohnen/Publikationen/Downloads-Wohnen/bestand-wohnungen-2050300217005.xlsx?__blob=publicationFile,bestand-wohnungen-2050300217005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1977.xlsx?__blob=publicationFile,1977.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122013_Auszug_GV.xlsx?__blob=publicationFile,31122013_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-finanzgerichte-2100250237005.xlsx?__blob=publicationFile,statistischer-bericht-finanzgerichte-2100250237005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-zivilgerichte-2100210237005.xlsx?__blob=publicationFile,statistischer-bericht-zivilgerichte-2100210237005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Berufliche-Bildung/Publikationen/Downloads-Berufliche-Bildung/statistischer-bericht-pflegeberufe-ausbildungsfinanzierung-vo-5212401237005.xlsx?__blob=publicationFile,statistischer-bericht-pflegeberufe-ausbildungsfinanzierung-vo-5212401237005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122004_Jahr.xlsx?__blob=publicationFile,31122004_Jahr.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Bildungsfinanzen/statistischer-bericht-kennzahlen-monetaer-2110432227005.xlsx?__blob=publicationFile,statistischer-bericht-kennzahlen-monetaer-2110432227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Weitere-Steuern/Publikationen/Downloads-weitere-Steuern/statistischer-bericht-luftverkehrsteuerstatistik-2140960237005.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehrsteuerstatistik-2140960237005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-finanzgerichte-2100250227005.xlsx?__blob=publicationFile,statistischer-bericht-finanzgerichte-2100250227005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/inlandsprodukt-saisonbereinigt-xlsx-2180130.xlsx?__blob=publicationFile,inlandsprodukt-saisonbereinigt-xlsx-2180130.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Tiere-Tierische-Erzeugung/Publikationen/Downloads-Tiere-und-tierische-Erzeugung/fleischuntersuchung-j-2030430187005.xlsx?__blob=publicationFile,fleischuntersuchung-j-2030430187005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1967.xlsx?__blob=publicationFile,1967.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1958.xlsx?__blob=publicationFile,1958.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Berufliche-Bildung/Publikationen/Downloads-Berufliche-Bildung/statistischer-bericht-pflegeberufe-ausbildungsfinanzierung-vo-5212401227005.xlsx?__blob=publicationFile,statistischer-bericht-pflegeberufe-ausbildungsfinanzierung-vo-5212401227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Tiere-Tierische-Erzeugung/Publikationen/Downloads-Tiere-und-tierische-Erzeugung/fleischuntersuchung-hj-2030430185325.xlsx?__blob=publicationFile,fleischuntersuchung-hj-2030430185325.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-strafgerichte-2100230237005.xlsx?__blob=publicationFile,statistischer-bericht-strafgerichte-2100230237005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Obst-Gemuese-Gartenbau/Publikationen/Downloads-Gartenbau/baumschulerhebung-2030317219005.xlsx?__blob=publicationFile,baumschulerhebung-2030317219005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2004.xlsx?__blob=publicationFile,2004.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Klimawirksame-Stoffe/Publikationen/Downloads-Klimawirksame-Stoffe/erhebung-klimawirksamer-stoffe-5324201217005.xlsx?__blob=publicationFile,erhebung-klimawirksamer-stoffe-5324201217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Obst-Gemuese-Gartenbau/Publikationen/Downloads-Gartenbau/zierpflanzen-2030316219005.xlsx?__blob=publicationFile,zierpflanzen-2030316219005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-zivilgerichte-2100210227005.xlsx?__blob=publicationFile,statistischer-bericht-zivilgerichte-2100210227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Gesundheitszustand-Relevantes-Verhalten/Publikationen/Downloads-Gesundheitszustand/koerpermasse-5239003179005.xlsx?__blob=publicationFile,koerpermasse-5239003179005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Gesundheitszustand-Relevantes-Verhalten/Publikationen/Downloads-Gesundheitszustand/kranke-unfallverletzte-5239001179005.xlsx?__blob=publicationFile,kranke-unfallverletzte-5239001179005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Unternehmenssteuern/Publikationen/Downloads-Koerperschaftsteuern/statistischer-bericht-koerperschaftsteuerstatistik-2140720197005.xlsx?__blob=publicationFile,statistischer-bericht-koerperschaftsteuerstatistik-2140720197005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Gesundheitszustand-Relevantes-Verhalten/Publikationen/Downloads-Gesundheitszustand/rauchgewohnheiten-5239004179005.xlsx?__blob=publicationFile,rauchgewohnheiten-5239004179005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Feldfruechte-Gruenland/Publikationen/Downloads-Feldfruechte/feldfruechte-juli-august-2030321222055.xlsx?__blob=publicationFile,feldfruechte-juli-august-2030321222055.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Feldfruechte-Gruenland/Publikationen/Downloads-Feldfruechte/feldfruechte-juni-2030321222035.xlsx?__blob=publicationFile,feldfruechte-juni-2030321222035.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Feldfruechte-Gruenland/Publikationen/Downloads-Feldfruechte/feldfruechte-august-september-2030321222095.xlsx?__blob=publicationFile,feldfruechte-august-september-2030321222095.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Finanzvermoegen/finanzvermoegen-oeffentlicher-haushalt-2140510217005.xlsx?__blob=publicationFile,finanzvermoegen-oeffentlicher-haushalt-2140510217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/statistischer-bericht-kassenergebnis-gesamthaushalt-2140200233245.xlsx?__blob=publicationFile,statistischer-bericht-kassenergebnis-gesamthaushalt-2140200233245.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Schulden-Finanzvermoegen/Publikationen/Downloads-Finanzvermoegen/statistischer-bericht-finanzvermoegen-2140510217005.xlsx?__blob=publicationFile,statistischer-bericht-finanzvermoegen-2140510217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Feldfruechte-Gruenland/Publikationen/Downloads-Feldfruechte/feldfruechte-jahr-2030321227165.xlsx?__blob=publicationFile,feldfruechte-jahr-2030321227165.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Unternehmenssteuern/Publikationen/Downloads-Laenderbezogene-Berichte/statistischer-bericht-laenderbezogene-berichte-5739301207005.xlsx?__blob=publicationFile,statistischer-bericht-laenderbezogene-berichte-5739301207005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Unternehmenssteuern/Publikationen/Downloads-Koerperschaftsteuern/statistischer-bericht-koerperschaftsteuerstatistik-2140720187005.xlsx?__blob=publicationFile,statistischer-bericht-koerperschaftsteuerstatistik-2140720187005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-strafgerichte-2100230227005.xlsx?__blob=publicationFile,statistischer-bericht-strafgerichte-2100230227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Wasserwirtschaft/Publikationen/Downloads-Wasserwirtschaft/klaerschlamm-5322101169005.xlsx?__blob=publicationFile,klaerschlamm-5322101169005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/verkehr-tourismus/Publikationen/Downloads/verkehr-umwelt-5859007207005.xlsx?__blob=publicationFile,verkehr-umwelt-5859007207005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Bildungsfinanzen/statistischer-bericht-kennzahlen-monetaer-2110432217005.xlsx?__blob=publicationFile,statistischer-bericht-kennzahlen-monetaer-2110432217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/strafgerichte-2100230217005.xlsx?__blob=publicationFile,strafgerichte-2100230217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/operationen-prozeduren-5231401217015.xlsx?__blob=publicationFile,operationen-prozeduren-5231401217015.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Migration-Integration/Publikationen/Downloads-Migration/auslaend-bevoelkerung-2010200217005.xlsx?__blob=publicationFile,auslaend-bevoelkerung-2010200217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/studierende-hochschulen-vorb-2110410238005.xlsx?__blob=publicationFile,studierende-hochschulen-vorb-2110410238005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Wasserwirtschaft/Publikationen/Downloads-Wasserwirtschaft/abwasser-oeffentlich-2190212199005.xlsx?__blob=publicationFile,abwasser-oeffentlich-2190212199005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/inlandsprodukt-revidiert-saisonbereinigt-2189028919005.xlsx?__blob=publicationFile,inlandsprodukt-revidiert-saisonbereinigt-2189028919005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1972.xlsx?__blob=publicationFile,1972.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-aerzte-2020161199005.xlsx?__blob=publicationFile,kostenstruktur-aerzte-2020161199005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Gueterverkehr/Publikationen/Downloads-Schifffahrt/binnenschifffahrt-jahr-2080400167005.xlsx?__blob=publicationFile,binnenschifffahrt-jahr-2080400167005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1981.xlsx?__blob=publicationFile,1981.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122015_Auszug_GV.xlsx?__blob=publicationFile,31122015_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsstand/Publikationen/Downloads-Bildungsstand/bildungsindikatoren-1023017247005.xlsx?__blob=publicationFile,bildungsindikatoren-1023017247005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242085.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242085.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/verkehr-tourismus/Publikationen/Downloads/statistischer-bericht-verkehr-umwelt-5859007227005.xlsx?__blob=publicationFile,statistischer-bericht-verkehr-umwelt-5859007227005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242075.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242075.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242045.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242055.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242055.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242015.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242015.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242035.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242025.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242025.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/verkehr-tourismus/Publikationen/Downloads/statistischer-bericht-verkehr-umwelt-5859007217005.xlsx?__blob=publicationFile,statistischer-bericht-verkehr-umwelt-5859007217005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Erzeugerpreisindex-gewerbliche-Produkte/Publikationen/Downloads-Erzeugerpreise/statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242065.xlsx?__blob=publicationFile,statistischer-bericht-ausgewaehlte-mineraloelerzeugnisse-2170200242065.xlsx
