File,Sheet / Workbook,Total Cell Count,Empty Cells Count,Whitespace Cells Count,Total Row Count,Rows Outside of Value Range Count,Total Column Count,Removed Columns Count,Original Size,Cleaned Size,Empty Cell Size,Whitespace Cell Size,Rows Outside of Value Range Size,Removed Columns Size,Reduction Ratio,Empty Cell Reduction Ratio,Whitespace Cell Reduction Ratio,Rows Outside of Value Range Reduction Ratio,Removed Columns Reduction Ratio,Removed Print Areas,Removed Print Titles
1978.xlsx,1978,34712,7069,0,2483,0,12,0,1395120,1283705,111415,0,0,0,0.07986051379092837,0.07986051379092837,0.0,0.0,0.0,0,0
1978.xlsx,Deckblatt,422,406,0,48,0,2,0,12228,5311,6917,0,0,0,0.5656689564932941,0.5656689564932941,0.0,0.0,0.0,0,0
1979.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1979.xlsx,1979,5137,2783,0,208,0,12,0,157283,101001,56282,0,0,0,0.3578390544432647,0.3578390544432647,0.0,0.0,0.0,0,0
1979.xlsx,Deckblatt,422,406,0,48,0,2,0,12227,5310,6917,0,0,0,0.5657152204138383,0.5657152204138383,0.0,0.0,0.0,0,0
1980.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.xlsx,1980_02.01.-31.12.,18205,17541,0,125,57,12,0,374117,30980,340318,0,2819,0,0.9171916806774352,0.9096566047519894,0.0,0.007535075925445783,0.0,0,0
1980.xlsx,1980-01.01.,18660,17567,0,160,57,12,0,400635,48271,349514,0,2850,0,0.8795137718871292,0.8724000648969761,0.0,0.007113706990153132,0.0,0,0
1980.xlsx,1980,19310,17629,0,210,57,12,0,428478,73538,352090,0,2850,0,0.8283739188476421,0.8217224688315387,0.0,0.006651450016103511,0.0,0,0
1980.xlsx,Deckblatt,422,406,0,48,0,2,0,12228,5311,6917,0,0,0,0.5656689564932941,0.5656689564932941,0.0,0.0,0.0,0,0
1980.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1981.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.xlsx,1981_02.01.-31.12.,3946,3425,0,62,5,2,0,91136,24683,65948,0,505,0,0.7291630091292135,0.7236218398876404,0.0,0.005541169241573034,0.0,0,0
1981.xlsx,1981_01.01.,10114,3415,0,533,0,12,0,332677,265210,67467,0,0,0,0.20280031381790745,0.20280031381790745,0.0,0.0,0.0,0,0
1981.xlsx,1981,10617,3457,0,572,0,13,1,347018,277946,69072,0,0,0,0.19904442997193228,0.19904442997193228,0.0,0.0,0.0,0,0
1981.xlsx,Deckblatt,422,406,0,48,0,2,0,12228,5311,6917,0,0,0,0.5656689564932941,0.5656689564932941,0.0,0.0,0.0,0,0
1981.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1982.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1982.xlsx,1982,5054,3935,0,105,1,8,0,125124,46977,78096,0,51,0,0.6245564400115086,0.6241488443464084,0.0,0.0004075956651002206,0.0,0,0
1982.xlsx,Deckblatt,422,406,0,48,0,2,0,12227,5310,6917,0,0,0,0.5657152204138383,0.5657152204138383,0.0,0.0,0.0,0,0
1983.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1983.xlsx,1983,4658,3843,0,81,1,11,1,109973,34943,74980,0,50,0,0.682258372509616,0.6818037154574305,0.0,0.00045465705218553646,0.0,0,0
1983.xlsx,Deckblatt,422,406,0,48,0,2,0,12226,5309,6917,0,0,0,0.5657614919025029,0.5657614919025029,0.0,0.0,0.0,0,0
1984.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1984.xlsx,1984,4634,3911,0,73,1,10,1,108172,31854,76268,0,50,0,0.7055245349998152,0.705062308175868,0.0,0.0004622268239470473,0.0,0,0
1984.xlsx,Deckblatt,422,406,0,48,0,2,0,12227,5309,6918,0,0,0,0.5657970066246831,0.5657970066246831,0.0,0.0,0.0,0,0
1985.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1985.xlsx,1985,2875,2349,0,56,0,12,0,71548,25401,46147,0,0,0,0.6449795941186336,0.6449795941186336,0.0,0.0,0.0,0,0
1985.xlsx,Deckblatt,422,406,0,48,0,2,0,12227,5309,6918,0,0,0,0.5657970066246831,0.5657970066246831,0.0,0.0,0.0,0,0
1986.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1986.xlsx,1986,2992,2357,0,65,0,12,0,76250,30053,46197,0,0,0,0.6058622950819672,0.6058622950819672,0.0,0.0,0.0,0,0
1986.xlsx,Deckblatt,422,406,0,48,0,2,0,12227,5309,6918,0,0,0,0.5657970066246831,0.5657970066246831,0.0,0.0,0.0,0,0
1987.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987.xlsx,1987-2805-3112,2833,2713,0,42,20,12,0,60648,8077,50562,0,2009,0,0.8668216594116871,0.8336960823110408,0.0,0.033125577100646356,0.0,0,0
1987.xlsx,1987-0101-2705,4302,3093,0,155,20,12,0,119889,58978,58883,0,2028,0,0.5080616236685601,0.4911459766951096,0.0,0.01691564697345044,0.0,0,0
1987.xlsx,1987,4254,3001,0,154,15,12,0,119602,60933,57149,0,1520,0,0.490535275329844,0.47782645775154264,0.0,0.012708817578301366,0.0,0,0
1987.xlsx,Deckblatt,422,406,0,48,0,2,0,12618,5337,7281,0,0,0,0.5770328102710414,0.5770328102710414,0.0,0.0,0.0,0,0
1987.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
19870527_Auszug_GV.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19870527_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,1007,1007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
19870527_Auszug_GV.xlsx,Gemeindeverbandsdaten,16705,613,0,1446,46,13,1,697006,681798,12908,0,2300,0,0.021819037425789736,0.018519209303793655,0.0,0.00329982812199608,0.0,0,0
19870527_Auszug_GV.xlsx,Gemeindedaten,122641,12655,0,8998,30,13,0,5118849,4647657,469714,0,1478,0,0.09205038085710283,0.09176164407272025,0.0,0.00028873678438258286,0.0,0,0
19870527_Auszug_GV.xlsx,Inhalt,65,36,0,43,0,6,1,8393,7945,448,0,0,0,0.05337781484570475,0.05337781484570475,0.0,0.0,0.0,0,0
1988.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.xlsx,1988-0201-3112,2772,2617,0,40,15,12,0,60006,9645,48861,0,1500,0,0.8392660733926607,0.8142685731426857,0.0,0.024997500249975,0.0,0,0
1988.xlsx,1988-0101,3093,2737,0,62,20,12,0,71050,18265,50780,0,2005,0,0.7429275158339198,0.7147079521463758,0.0,0.028219563687543983,0.0,0,0
1988.xlsx,1988,2784,2349,0,49,0,12,0,65613,21696,43917,0,0,0,0.6693338210415619,0.6693338210415619,0.0,0.0,0.0,0,0
1988.xlsx,Deckblatt,422,406,0,48,0,2,0,12617,5336,7281,0,0,0,0.5770785448204803,0.5770785448204803,0.0,0.0,0.0,0,0
1988.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1989.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989.xlsx,Erläuterungen,0,0,0,0,0,0,0,1030,1030,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1989.xlsx,1989,104002,17641,0,7835,0,12,0,4258814,3879082,379732,0,0,0,0.08916379067036034,0.08916379067036034,0.0,0.0,0.0,0,0
1989.xlsx,Deckblatt,422,406,0,48,0,2,0,12276,5337,6939,0,0,0,0.5652492668621701,0.5652492668621701,0.0,0.0,0.0,0,0
1990.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1990.xlsx,Gebietsänderungen_1990,13007,10255,0,1813,0,12,0,420388,211839,208549,0,0,0,0.4960869482478092,0.4960869482478092,0.0,0.0,0.0,0,0
1990.xlsx,Deckblatt,274,258,0,47,1,6,1,10077,5327,4702,0,48,0,0.47137044755383545,0.46660712513644936,0.0,0.004763322417386127,0.0,0,0
1991.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.xlsx,1991_0201-3112,3249,2391,0,85,0,12,0,85181,37710,47471,0,0,0,0.5572956410467123,0.5572956410467123,0.0,0.0,0.0,0,0
1991.xlsx,1991_0101,21048,2345,0,1455,1,4,0,773874,722636,51186,0,52,0,0.06620974473880761,0.06614255033765186,0.0,6.71944011557437e-05,0.0,0,0
1991.xlsx,1991_Komplett,21917,2433,0,1521,0,12,0,810004,756973,53031,0,0,0,0.06547004706149599,0.06547004706149599,0.0,0.0,0.0,0,0
1991.xlsx,Deckblatt,274,258,0,47,1,6,1,10079,5329,4702,0,48,0,0.4712769123921024,0.4665145351721401,0.0,0.0047623772199622974,0.0,0,0
1991.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1992.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1992.xlsx,Gebietsänderungen_1992,3246,1556,0,154,1,12,0,103285,71045,32166,0,74,0,0.31214600377595975,0.3114295396233722,0.0,0.0007164641525875006,0.0,0,0
1992.xlsx,Deckblatt,274,258,0,47,1,6,1,10077,5327,4702,0,48,0,0.47137044755383545,0.46660712513644936,0.0,0.004763322417386127,0.0,0,0
1993.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1993.xlsx,Gebietsänderungen_1993,44963,12489,0,3299,0,13,0,1760306,1500017,260289,0,0,0,0.14786576879247132,0.14786576879247132,0.0,0.0,0.0,0,0
1993.xlsx,Deckblatt,274,258,0,47,1,6,1,10077,5329,4700,0,48,0,0.4711719757864444,0.46640865336905823,0.0,0.004763322417386127,0.0,0,0
1994.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994.xlsx,Gebietsänderungen_1994,81814,5391,1,6131,2,13,1,3448873,3333875,114807,41,150,0,0.033343645880842814,0.033288265471068376,1.1887941365193789e-05,4.349246840924557e-05,0.0,0,0
1994.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
1995.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1995.xlsx,Gebietsänderungen_1995,106733,5416,0,8010,2,12,0,4476002,4360263,115635,0,104,0,0.025857673879502288,0.02583443885860641,0.0,2.3235020895879848e-05,0.0,0,0
1995.xlsx,Deckblatt,274,258,0,47,1,6,1,10071,5323,4700,0,48,0,0.47145268592989775,0.4666865256677589,0.0,0.004766160262138814,0.0,0,0
1996.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.xlsx,1996-02.01.-31.12.,12880,6008,0,991,341,12,0,461278,314068,122334,0,24876,0,0.3191350985739619,0.26520666496125983,0.0,0.0539284336127021,0.0,0,0
1996.xlsx,Gebietsänderungen_1996,26336,5326,0,1843,1,12,0,1047038,935574,111412,0,52,0,0.10645649919105132,0.10640683528200505,0.0,4.9663909046281035e-05,0.0,0,0
1996.xlsx,1996-01.01.,20160,7233,0,1551,341,12,0,768968,591952,151799,0,25217,0,0.2301994361273811,0.1974061339353523,0.0,0.0327933021920288,0.0,0,0
1996.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
1996.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1997.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1997.xlsx,Gebietsänderungen_1997,9052,2620,0,541,19,13,0,337167,281352,54422,0,1393,0,0.1655411116746301,0.16140962786986865,0.0,0.004131483804761439,0.0,0,0
1997.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
1998.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1998.xlsx,Gebietsänderungen_1998,4494,271,0,351,0,12,0,186863,181595,5268,0,0,0,0.02819177686326346,0.02819177686326346,0.0,0.0,0.0,0,0
1998.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
1999.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1999.xlsx,Gebietsänderungen_1999,9900,494,0,769,4,11,0,418014,407144,10578,0,292,0,0.026003913744515734,0.02530537254733095,0.0,0.0006985411971847833,0.0,0,0
1999.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
2000.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2000.xlsx,Gebietsaenderungen_2000,69291,9190,0,5391,291,13,1,2890199,2670126,205228,0,14845,0,0.0761445838158549,0.07100825929287222,0.0,0.005136324522982674,0.0,0,0
2000.xlsx,Deckblatt,274,258,0,47,1,6,1,10063,5315,4700,0,48,0,0.4718274868329524,0.4670575375136639,0.0,0.004769949319288483,0.0,0,0
2001.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.xlsx,Erläuterungen,0,0,0,0,0,1,1,1127,1127,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2001.xlsx,Gebietsaenderungen_2001,12376,313,0,958,1,16,4,521176,514810,6084,0,49,233,0.012214683715290036,0.0116735997052819,0.0,9.401814358297389e-05,0.00044706586642516156,0,0
2001.xlsx,Deckblatt,274,258,0,47,1,6,1,10051,5304,4700,0,47,0,0.4722913142970849,0.46761516267038106,0.0,0.00467615162670381,0.0,0,0
2002.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2002.xlsx,Gebietsaenderungen_2002,14503,2726,0,1121,0,11,1,583281,528906,54375,0,0,0,0.0932226491176637,0.0932226491176637,0.0,0.0,0.0,0,0
2002.xlsx,Deckblatt,274,258,0,47,1,6,1,10061,5313,4700,0,48,0,0.4719212801908359,0.467150382665739,0.0,0.004770897525096909,0.0,0,0
2003.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2003.xlsx,Gebietsaenderungen_2003,11458,510,0,897,19,14,3,487088,475892,10118,0,950,128,0.02298557960779161,0.0207724271589528,0.0,0.0019503662582531288,0.0002627861905856847,0,0
2003.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
2004.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2004.xlsx,Gebietsaenderungen_2004,10466,1430,0,970,228,17,5,426602,386267,28669,0,11400,266,0.09454948640653349,0.0672031542280627,0.0,0.026722800174401432,0.0006235320040693668,0,0
2004.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
2005.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2005.xlsx,Gebietsaenderungen_2005,20711,2682,0,1659,112,13,1,848273,785778,56783,0,5712,0,0.07367321605190781,0.06693953479599138,0.0,0.006733681255916432,0.0,0,0
2005.xlsx,Deckblatt,274,258,0,47,1,6,1,10062,5314,4700,0,48,0,0.47187437885112304,0.4671039554760485,0.0,0.004770423375074538,0.0,0,0
2006.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.xlsx,Erläuterungen,0,0,0,0,0,1,1,1099,1099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
2006.xlsx,Gebietsänderungen_2006,3776,328,0,296,4,12,0,154898,148101,6597,0,200,0,0.0438804890960503,0.04258931684075973,0.0,0.0012911722552905783,0.0,0,0
2006.xlsx,Deckblatt,274,258,0,47,1,6,1,10059,5311,4700,0,48,0,0.47201511084600856,0.4672432647380455,0.0,0.0047718461079630185,0.0,0,0
2007.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.xlsx,Gebietsaenderungen_2007,15447,54,0,1408,0,14,1,681837,680870,967,0,0,0,0.0014182275235870157,0.0014182275235870157,0.0,0.0,0.0,0,0
2007.xlsx,Deckblatt,274,258,0,47,1,6,1,10084,5336,4700,0,48,0,0.4708449028163427,0.4660848869496232,0.0,0.004760015866719556,0.0,0,0
2008.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.xlsx,Gebietsänderungen_2008,17198,1851,0,1234,0,14,1,695772,660590,35182,0,0,0,0.050565415107247776,0.050565415107247776,0.0,0.0,0.0,0,0
2008.xlsx,Deckblatt,274,258,0,47,1,6,1,10086,5336,4702,0,48,0,0.470949831449534,0.4661907594685703,0.0,0.004759071980963712,0.0,0,0
2009-inklusive-umstellung-januar.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-inklusive-umstellung-januar.xlsx,Gebietsänderungen_2009,176333,48704,0,13569,262,14,1,6985687,5985750,986313,0,13624,0,0.14314082494678046,0.14119055148047716,0.0,0.001950273466303314,0.0,0,0
2009-inklusive-umstellung-januar.xlsx,Deckblatt,274,258,0,47,1,6,1,10095,5345,4702,0,48,0,0.47052996532937097,0.4657751362060426,0.0,0.00475482912332838,0.0,0,0
2009-januar-dezmber.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-januar-dezmber.xlsx,Gebietsaenderungen_2009,6571,2457,0,510,180,3,0,229971,173036,47935,0,9000,0,0.24757469420057313,0.2084393249583643,0.0,0.0391353692422088,0.0,0,0
2009-januar-dezmber.xlsx,Deckblatt,274,258,0,47,1,6,1,10086,5336,4702,0,48,0,0.470949831449534,0.4661907594685703,0.0,0.004759071980963712,0.0,0,0
2010.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.xlsx,Gebietsaenderungen 2010,11985,37,0,964,0,13,1,491444,490748,696,0,0,0,0.0014162346065879326,0.0014162346065879326,0.0,0.0,0.0,0,0
2010.xlsx,Deckblatt,274,258,0,47,1,6,1,10086,5336,4702,0,48,0,0.470949831449534,0.4661907594685703,0.0,0.004759071980963712,0.0,0,0
2011.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.xlsx,Gebietsaenderungen 2011,14282,31,0,1287,0,13,1,610019,609434,585,0,0,0,0.0009589865233705835,0.0009589865233705835,0.0,0.0,0.0,0,0
2011.xlsx,Deckblatt,274,258,0,47,1,6,1,10160,5410,4702,0,48,0,0.4675196850393701,0.46279527559055117,0.0,0.004724409448818898,0.0,0,0
20110509_Auszug_GV.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110509_Auszug_GV.xlsx,Gemeindedaten,214512,31102,0,16502,0,12,1,9196101,8150121,1045980,0,0,0,0.11374168248043383,0.11374168248043383,0.0,0.0,0.0,0,0
20110509_Auszug_GV.xlsx,Inhalt,70,35,0,40,0,6,1,8608,7981,627,0,0,0,0.07283921933085502,0.07283921933085502,0.0,0.0,0.0,0,0
2012.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.xlsx,Deckblatt,274,258,0,47,1,6,1,10136,5388,4700,0,48,0,0.46842936069455404,0.4636937647987372,0.0,0.004735595895816891,0.0,0,0
2012.xlsx,Gebietsaenderungen 2012,4083,82,0,345,0,13,1,166060,164523,1537,0,0,0,0.009255690714199688,0.009255690714199688,0.0,0.0,0.0,0,0
2013.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.xlsx,Gebietsaenderungen 2013,2780,25,0,233,0,14,1,116566,116111,455,0,0,0,0.0039033680490022818,0.0039033680490022818,0.0,0.0,0.0,0,0
2013.xlsx,Deckblatt,300,284,0,47,1,6,1,10694,5463,5183,0,48,0,0.4891527959603516,0.48466429773704883,0.0,0.0044884982233027865,0.0,0,0
2014.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.xlsx,Gebietsaenderungen 2014,5347,62,0,461,3,14,0,224913,223585,1178,0,150,0,0.005904505297603962,0.005237580753446889,0.0,0.0006669245441570741,0.0,0,0
2014.xlsx,Deckblatt,424,408,0,48,0,1,0,12305,4972,7333,0,0,0,0.5959366111336855,0.5959366111336855,0.0,0.0,0.0,0,0
2015.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.xlsx,Deckblatt,424,408,0,48,0,1,0,12296,4963,7333,0,0,0,0.5963728041639558,0.5963728041639558,0.0,0.0,0.0,0,0
2015.xlsx,Gebietsaenderungen 2015,1287,86,0,112,3,14,1,53894,52124,1620,0,150,0,0.03284224589008053,0.03005900471295506,0.0,0.0027832411771254685,0.0,0,0
2016.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.xlsx,Deckblatt,424,408,0,48,0,1,0,12296,4963,7333,0,0,0,0.5963728041639558,0.5963728041639558,0.0,0.0,0.0,0,0
2016.xlsx,Gebietsaenderungen 2016,2091,68,0,174,7,14,1,85453,83785,1318,0,350,0,0.019519501948439492,0.015423683194270534,0.0,0.004095818754168958,0.0,0,0
2017.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.xlsx,Gebietsaenderungen 2017,1599,71,0,138,0,28,15,67274,64986,1341,0,0,947,0.03401016737521182,0.019933406665279305,0.0,0.0,0.014076760709932514,0,0
2017.xlsx,Deckblatt,424,408,0,48,0,1,0,12297,4964,7333,0,0,0,0.5963243067414816,0.5963243067414816,0.0,0.0,0.0,0,0
2018.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.xlsx,Gebietsaenderungen 2018,2586,104,0,213,0,28,15,108169,105242,1980,0,0,947,0.027059508731706865,0.018304689883423163,0.0,0.0,0.008754818848283705,0,0
2018.xlsx,Deckblatt,422,403,0,48,0,1,0,12580,5372,7208,0,0,0,0.572972972972973,0.572972972972973,0.0,0.0,0.0,0,0
2019.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.xlsx,Gebietsaenderungen 2019,158083,124846,0,958,2,28,0,3536905,948809,2587998,0,98,0,0.7317403209868515,0.7317126131462395,0.0,2.7707840612060545e-05,0.0,0,0
2019.xlsx,Deckblatt,422,403,0,48,0,1,0,12583,5375,7208,0,0,0,0.5728363665262656,0.5728363665262656,0.0,0.0,0.0,0,0
2020.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.xlsx,Deckblatt,422,402,0,48,0,1,0,12603,5419,7184,0,0,0,0.5700230103943505,0.5700230103943505,0.0,0.0,0.0,0,0
2020.xlsx,Gebietsaenderungen 2020,9572,3560,0,526,0,28,15,326298,254604,70732,0,0,962,0.21971939760586948,0.21677117236391275,0.0,0.0,0.002948225241956739,0,0
2021.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021.xlsx,Gebietsaenderungen 2021,2514,1023,0,128,0,28,15,82252,61946,19344,0,0,962,0.24687545591596557,0.2351796916792297,0.0,0.0,0.011695764236735885,0,0
2021.xlsx,Deckblatt,422,404,0,48,0,1,0,12558,5326,7232,0,0,0,0.5758878802357064,0.5758878802357064,0.0,0.0,0.0,0,0
21-postleit-regionen.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
