File,Sheet,Total Rows,Removed Rows,Total Cells,Removed Cells,Removed Whitespaces,Total Columns,Removed Columns,Original Size,Cleaned Size,Size Reduction Factor
C:/Temp/excelshrinktest/downloaded\1987.xlsx,1987,154,2,4254,437,0,12,0,119620,110975,0.07227052332385889
C:/Temp/excelshrinktest/downloaded\1987.xlsx,Deckblatt,48,38,422,406,0,2,0,12636,2524,0.8002532446976891
C:/Temp/excelshrinktest/downloaded\1987.xlsx,Erläuterungen,0,0,0,0,0,0,0,1048,1030,0.01717557251908397
C:/Temp/excelshrinktest/downloaded\19870527_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,1025,1007,0.0175609756097561
C:/Temp/excelshrinktest/downloaded\19870527_Auszug_GV.xlsx,Gemeindeverbandsdaten,1446,47,16705,113,0,13,1,697024,691571,0.007823260031218438
C:/Temp/excelshrinktest/downloaded\19870527_Auszug_GV.xlsx,Gemeindedaten,8998,0,122641,1526,0,13,0,5118867,5084903,0.006635062016653295
C:/Temp/excelshrinktest/downloaded\19870527_Auszug_GV.xlsx,Inhalt,43,20,65,36,0,6,1,8411,6020,0.284270598026394
C:/Temp/excelshrinktest/downloaded\1988.xlsx,1988-0201-3112,40,2,2772,149,0,12,0,60024,57023,0.04999666799946688
C:/Temp/excelshrinktest/downloaded\1988.xlsx,1988-0101,62,2,3093,171,0,12,0,71068,67650,0.048094782461867505
C:/Temp/excelshrinktest/downloaded\1988.xlsx,1988,49,2,2784,120,0,12,0,65631,63181,0.03732992031204766
C:/Temp/excelshrinktest/downloaded\1988.xlsx,Deckblatt,48,38,422,406,0,2,0,12635,2523,0.8003165809259992
C:/Temp/excelshrinktest/downloaded\1988.xlsx,Erläuterungen,0,0,0,0,0,0,0,1048,1030,0.01717557251908397
C:/Temp/excelshrinktest/downloaded\1989.xlsx,Erläuterungen,0,0,0,0,0,0,0,1048,1030,0.01717557251908397
C:/Temp/excelshrinktest/downloaded\1989.xlsx,1989,7835,2,104002,95,0,12,0,4258832,4256725,0.000494736585054306
C:/Temp/excelshrinktest/downloaded\1989.xlsx,Deckblatt,48,38,422,406,0,2,0,12294,2524,0.7946965999674638
C:/Temp/excelshrinktest/downloaded\1990.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1990.xlsx,Gebietsänderungen_1990,1813,1224,13007,7857,0,12,0,420406,171930,0.5910381868955248
C:/Temp/excelshrinktest/downloaded\1990.xlsx,Deckblatt,47,37,274,258,0,6,1,10095,2720,0.7305596830113917
C:/Temp/excelshrinktest/downloaded\1991.xlsx,1991_0201-3112,85,1,3249,91,0,12,0,85199,83362,0.021561285930586038
C:/Temp/excelshrinktest/downloaded\1991.xlsx,1991_0101,1455,2,21048,93,0,4,0,773892,771828,0.0026670388116171247
C:/Temp/excelshrinktest/downloaded\1991.xlsx,1991_Komplett,1521,1,21917,91,0,12,0,810023,808055,0.0024295606421052243
C:/Temp/excelshrinktest/downloaded\1991.xlsx,Deckblatt,47,37,274,258,0,6,1,10097,2722,0.7304149747449737
C:/Temp/excelshrinktest/downloaded\1991.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1992.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1992.xlsx,Gebietsänderungen_1992,154,3,3246,88,0,12,0,103303,101348,0.01892491021557941
C:/Temp/excelshrinktest/downloaded\1992.xlsx,Deckblatt,47,37,274,258,0,6,1,10095,2720,0.7305596830113917
C:/Temp/excelshrinktest/downloaded\1993.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1993.xlsx,Gebietsänderungen_1993,3299,1,44963,93,0,13,0,1760325,1758375,0.0011077499893485578
C:/Temp/excelshrinktest/downloaded\1993.xlsx,Deckblatt,47,37,274,258,0,6,1,10095,2722,0.730361565131253
C:/Temp/excelshrinktest/downloaded\1994.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1994.xlsx,Gebietsänderungen_1994,6131,0,81814,81,0,13,0,3448891,3447190,0.0004932020176920639
C:/Temp/excelshrinktest/downloaded\1994.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\1995.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1995.xlsx,Gebietsänderungen_1995,8010,3,106733,576,0,12,0,4476021,4463843,0.002720720032368034
C:/Temp/excelshrinktest/downloaded\1995.xlsx,Deckblatt,47,37,274,258,0,6,1,10089,2717,0.7306967984934086
C:/Temp/excelshrinktest/downloaded\1996.xlsx,1996-02.01.-31.12.,991,2,12880,1697,0,12,0,461297,428599,0.0708827501587914
C:/Temp/excelshrinktest/downloaded\1996.xlsx,Gebietsänderungen_1996,1843,2,26336,337,0,12,0,1047056,1039887,0.006846816216133617
C:/Temp/excelshrinktest/downloaded\1996.xlsx,1996-01.01.,1551,2,20160,1697,0,12,0,768986,734617,0.04469392160585498
C:/Temp/excelshrinktest/downloaded\1996.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\1996.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1997.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1997.xlsx,Gebietsänderungen_1997,541,19,9052,211,0,13,0,337186,331537,0.016753364611816625
C:/Temp/excelshrinktest/downloaded\1997.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\1998.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1998.xlsx,Gebietsänderungen_1998,351,3,4494,101,0,12,0,186882,184673,0.011820293019124368
C:/Temp/excelshrinktest/downloaded\1998.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\1999.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\1999.xlsx,Gebietsänderungen_1999,769,7,9900,125,0,11,0,418032,415048,0.007138209515061048
C:/Temp/excelshrinktest/downloaded\1999.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\2000.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2000.xlsx,Gebietsaenderungen_2000,5391,292,69291,978,0,13,0,2890218,2853668,0.012646104895893667
C:/Temp/excelshrinktest/downloaded\2000.xlsx,Deckblatt,47,37,274,258,0,6,1,10081,2709,0.731276659061601
C:/Temp/excelshrinktest/downloaded\2001.xlsx,Erläuterungen,0,0,0,0,0,1,1,1145,1127,0.01572052401746725
C:/Temp/excelshrinktest/downloaded\2001.xlsx,Gebietsaenderungen_2001,958,3,12376,103,0,16,4,521195,518726,0.0047371904949203274
C:/Temp/excelshrinktest/downloaded\2001.xlsx,Deckblatt,47,37,274,258,0,6,1,10069,2700,0.7318502333896116
C:/Temp/excelshrinktest/downloaded\2002.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2002.xlsx,Gebietsaenderungen_2002,1121,3,14503,100,0,11,1,583300,581047,0.0038625064289387963
C:/Temp/excelshrinktest/downloaded\2002.xlsx,Deckblatt,47,37,274,258,0,6,1,10079,2707,0.7314217680325429
C:/Temp/excelshrinktest/downloaded\2003.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2003.xlsx,Gebietsaenderungen_2003,897,3,11458,176,0,14,3,487107,483354,0.007704672689983925
C:/Temp/excelshrinktest/downloaded\2003.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\2004.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2004.xlsx,Gebietsaenderungen_2004,970,230,10466,988,0,17,5,426621,394839,0.07449703601088555
C:/Temp/excelshrinktest/downloaded\2004.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\2005.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2005.xlsx,Gebietsaenderungen_2005,1659,115,20711,770,0,13,1,848293,826141,0.026113618761442095
C:/Temp/excelshrinktest/downloaded\2005.xlsx,Deckblatt,47,37,274,258,0,6,1,10080,2708,0.7313492063492063
C:/Temp/excelshrinktest/downloaded\2006.xlsx,Erläuterungen,0,0,0,0,0,1,1,1117,1099,0.01611459265890779
C:/Temp/excelshrinktest/downloaded\2006.xlsx,Gebietsänderungen_2006,296,7,3776,108,0,12,0,154917,152388,0.016324870737233488
C:/Temp/excelshrinktest/downloaded\2006.xlsx,Deckblatt,47,37,274,258,0,6,1,10077,2705,0.7315669346035526
C:/Temp/excelshrinktest/downloaded\2007.xlsx,Gebietsaenderungen_2007,1408,3,15447,55,0,14,1,681856,680542,0.0019270931105688004
C:/Temp/excelshrinktest/downloaded\2007.xlsx,Deckblatt,47,37,274,258,0,6,1,10102,2729,0.729855474163532
C:/Temp/excelshrinktest/downloaded\2008.xlsx,Gebietsänderungen_2008,1234,2,17198,1852,0,14,1,695791,660378,0.05089603056090119
C:/Temp/excelshrinktest/downloaded\2008.xlsx,Deckblatt,47,37,274,258,0,6,1,10104,2729,0.7299089469517023
C:/Temp/excelshrinktest/downloaded\2009-inklusive-umstellung-januar.xlsx,Gebietsänderungen_2009,13569,264,176333,48705,0,14,1,6985706,5985493,0.14317994487600824
C:/Temp/excelshrinktest/downloaded\2009-inklusive-umstellung-januar.xlsx,Deckblatt,47,37,274,258,0,6,1,10113,2738,0.729259369128844
C:/Temp/excelshrinktest/downloaded\2009-januar-dezmber.xlsx,Gebietsaenderungen_2009,510,182,6571,2458,0,3,0,229990,172866,0.2483760163485369
C:/Temp/excelshrinktest/downloaded\2009-januar-dezmber.xlsx,Deckblatt,47,37,274,258,0,6,1,10104,2729,0.7299089469517023
C:/Temp/excelshrinktest/downloaded\2010.xlsx,Gebietsaenderungen 2010,964,2,11985,38,0,13,1,491463,490539,0.0018801008417724224
C:/Temp/excelshrinktest/downloaded\2010.xlsx,Deckblatt,47,37,274,258,0,6,1,10104,2729,0.7299089469517023
C:/Temp/excelshrinktest/downloaded\2011.xlsx,Gebietsaenderungen 2011,1287,2,14282,30,0,13,1,610038,609263,0.0012704126628177261
C:/Temp/excelshrinktest/downloaded\2011.xlsx,Deckblatt,47,37,274,258,0,6,1,10178,2803,0.7246020829239537
C:/Temp/excelshrinktest/downloaded\20110509_Auszug_GV.xlsx,Gemeindedaten,16502,2,214512,31103,0,12,1,9196120,8149602,0.1137999504138702
C:/Temp/excelshrinktest/downloaded\20110509_Auszug_GV.xlsx,Inhalt,40,11,70,35,0,6,1,8626,7205,0.16473452353350337
C:/Temp/excelshrinktest/downloaded\2012.xlsx,Deckblatt,47,37,274,258,0,6,1,10154,2782,0.7260193027378373
C:/Temp/excelshrinktest/downloaded\2012.xlsx,Gebietsaenderungen 2012,345,1,4083,82,0,13,1,166079,164417,0.010007285689340615
C:/Temp/excelshrinktest/downloaded\2013.xlsx,Gebietsaenderungen 2013,233,1,2780,25,0,14,1,116585,116005,0.004974911009134966
C:/Temp/excelshrinktest/downloaded\2013.xlsx,Deckblatt,47,37,300,284,0,6,1,10712,2814,0.7373039581777446
C:/Temp/excelshrinktest/downloaded\2014.xlsx,Gebietsaenderungen 2014,461,6,5347,58,0,14,0,224932,223516,0.006295235893514484
C:/Temp/excelshrinktest/downloaded\2014.xlsx,Deckblatt,48,38,424,408,0,1,0,12323,2315,0.8121399009981336
C:/Temp/excelshrinktest/downloaded\2015.xlsx,Deckblatt,48,38,424,408,0,1,0,12314,2306,0.8127334740945266
C:/Temp/excelshrinktest/downloaded\2015.xlsx,Gebietsaenderungen 2015,112,6,1287,86,0,14,1,53913,51884,0.03763470776992562
C:/Temp/excelshrinktest/downloaded\2016.xlsx,Deckblatt,48,38,424,408,0,1,0,12314,2306,0.8127334740945266
C:/Temp/excelshrinktest/downloaded\2016.xlsx,Gebietsaenderungen 2016,174,10,2091,68,0,14,1,85472,83545,0.02254539498315238
C:/Temp/excelshrinktest/downloaded\2017.xlsx,Gebietsaenderungen 2017,138,3,1599,59,0,28,15,67293,65020,0.03377765889468444
C:/Temp/excelshrinktest/downloaded\2017.xlsx,Deckblatt,48,38,424,408,0,1,0,12315,2307,0.812667478684531
C:/Temp/excelshrinktest/downloaded\2018.xlsx,Gebietsaenderungen 2018,213,2,2586,65,0,28,15,108187,105822,0.02186029744793737
C:/Temp/excelshrinktest/downloaded\2018.xlsx,Deckblatt,48,35,422,403,0,1,0,12598,2730,0.7832989363391014
C:/Temp/excelshrinktest/downloaded\2019.xlsx,Gebietsaenderungen 2019,958,2,158083,372,0,28,0,3536923,3529791,0.0020164419751292294
C:/Temp/excelshrinktest/downloaded\2019.xlsx,Deckblatt,48,35,422,403,0,1,0,12601,2733,0.7831124513927467
C:/Temp/excelshrinktest/downloaded\2020.xlsx,Deckblatt,48,34,422,402,0,1,0,12621,2834,0.775453609064258
C:/Temp/excelshrinktest/downloaded\2020.xlsx,Gebietsaenderungen 2020,526,0,9572,26,0,28,0,326316,325839,0.0014617732504688707
C:/Temp/excelshrinktest/downloaded\2021.xlsx,Gebietsaenderungen 2021,128,1,2514,47,0,28,0,82270,81333,0.011389327823021758
C:/Temp/excelshrinktest/downloaded\2021.xlsx,Deckblatt,48,36,422,404,0,1,0,12576,2627,0.7911100508905853
C:/Temp/excelshrinktest/downloaded\21-postleit-regionen.xlsx,PLZ_2-stellig,1142,1,284322,278252,0,8,0,6110136,277064,0.954655019135417
C:/Temp/excelshrinktest/downloaded\21-postleit-regionen.xlsx,Deckblatt,40,28,91,73,0,6,1,6290,2956,0.5300476947535772
C:/Temp/excelshrinktest/downloaded\21_PostleitregionenVorjahr.xlsx,PLZ_2-stellig,1141,1,284069,278008,0,9,0,6104449,276738,0.9546661787165394
C:/Temp/excelshrinktest/downloaded\21_PostleitregionenVorjahr.xlsx,Deckblatt,40,28,91,73,0,6,1,6290,2956,0.5300476947535772
C:/Temp/excelshrinktest/downloaded\23-regionstypen.xlsx,Regions-_und_Kreistypen,68,5,662,64,0,10,0,26826,25271,0.057966152240363826
C:/Temp/excelshrinktest/downloaded\23-regionstypen.xlsx,Deckblatt,39,27,86,68,0,6,1,6082,2928,0.5185794146662283
C:/Temp/excelshrinktest/downloaded\23KreistypenVorjahr.xlsx,Regions-_und_Kreistypen,68,5,662,64,0,10,0,26812,25257,0.0579964195136506
C:/Temp/excelshrinktest/downloaded\23KreistypenVorjahr.xlsx,Deckblatt,39,27,86,68,0,6,1,6082,2928,0.5185794146662283
C:/Temp/excelshrinktest/downloaded\25091956_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\25091956_Auszug_GV.xlsx,Gemeindeverbandsdaten,901,0,12466,1702,0,13,3,477941,443635,0.07177873419522493
C:/Temp/excelshrinktest/downloaded\25091956_Auszug_GV.xlsx,Gemeindedaten,25892,515,315734,30416,0,15,0,13402127,12712439,0.05146108524415565
C:/Temp/excelshrinktest/downloaded\25091956_Auszug_GV.xlsx,Inhalt,43,22,64,37,0,6,1,7369,4807,0.34767268286063235
C:/Temp/excelshrinktest/downloaded\30-verdichtungsraeume.xlsx,Verdichtungsräume,66,4,546,70,0,8,0,22095,20553,0.06978954514596063
C:/Temp/excelshrinktest/downloaded\30-verdichtungsraeume.xlsx,Deckblatt,39,27,84,66,0,6,1,6067,2952,0.5134333278391298
C:/Temp/excelshrinktest/downloaded\30VerdichtungsraeumeVorjahr.xlsx,Verdichtungsräume,66,4,546,70,0,8,0,22062,20520,0.06989393527332065
C:/Temp/excelshrinktest/downloaded\30VerdichtungsraeumeVorjahr.xlsx,Deckblatt,39,27,84,66,0,6,1,6067,2952,0.5134333278391298
C:/Temp/excelshrinktest/downloaded\31-raumordnungsregionen.xlsx,Raumordnungsregionen,115,5,1005,146,0,7,0,38871,36297,0.06621903218337578
C:/Temp/excelshrinktest/downloaded\31-raumordnungsregionen.xlsx,Deckblatt,39,27,83,65,0,6,1,6051,2955,0.51165096678235
C:/Temp/excelshrinktest/downloaded\31121950_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121950_Auszug_GV.xlsx,Gemeindedaten,24993,1,223945,26209,0,10,1,9894034,9327738,0.05723610814355398
C:/Temp/excelshrinktest/downloaded\31121950_Auszug_GV.xlsx,Inhalt,45,21,68,38,0,6,1,7851,5348,0.3188128900776971
C:/Temp/excelshrinktest/downloaded\31121951_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121951_Auszug_GV.xlsx,Gemeindedaten,25010,1,224383,26520,0,10,1,9919178,9334074,0.058987145910679294
C:/Temp/excelshrinktest/downloaded\31121951_Auszug_GV.xlsx,Inhalt,45,21,68,38,0,6,1,7851,5348,0.3188128900776971
C:/Temp/excelshrinktest/downloaded\31121952_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121952_Auszug_GV.xlsx,Gemeindedaten,25021,2,224485,15900,0,10,1,10157096,9805858,0.034580553339261536
C:/Temp/excelshrinktest/downloaded\31121952_Auszug_GV.xlsx,Inhalt,42,21,62,35,0,6,1,7187,4741,0.34033671907610963
C:/Temp/excelshrinktest/downloaded\31121953_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121953_Auszug_GV.xlsx,Gemeindedaten,25028,1,267515,45052,0,13,2,11406134,10428958,0.085671095920844
C:/Temp/excelshrinktest/downloaded\31121953_Auszug_GV.xlsx,Inhalt,42,22,62,36,0,6,1,7158,4615,0.3552668343112601
C:/Temp/excelshrinktest/downloaded\31121954_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121954_Auszug_GV.xlsx,Gemeindedaten,25063,35,274698,52065,0,13,1,11576009,10434501,0.09860980584932165
C:/Temp/excelshrinktest/downloaded\31121954_Auszug_GV.xlsx,Inhalt,42,21,62,35,0,6,1,7179,4733,0.3407159771555927
C:/Temp/excelshrinktest/downloaded\31121955_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121955_Auszug_GV.xlsx,Gemeindedaten,26549,1522,276143,53675,0,13,1,11719737,10429150,0.11012081585107243
C:/Temp/excelshrinktest/downloaded\31121955_Auszug_GV.xlsx,Inhalt,42,21,62,35,0,6,1,7179,4733,0.3407159771555927
C:/Temp/excelshrinktest/downloaded\31121956_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121956_Auszug_GV.xlsx,Gemeindeverbandsdaten,901,0,12452,1706,0,13,3,477319,442944,0.07201682732093212
C:/Temp/excelshrinktest/downloaded\31121956_Auszug_GV.xlsx,Gemeindedaten,25881,517,317136,31637,0,15,0,13473064,12716339,0.0561657689743031
C:/Temp/excelshrinktest/downloaded\31121956_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7390,4925,0.33355886332882273
C:/Temp/excelshrinktest/downloaded\31121957_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121957_Auszug_GV.xlsx,Gemeindeverbandsdaten,899,0,12438,1698,0,13,3,476868,442653,0.07174941493243413
C:/Temp/excelshrinktest/downloaded\31121957_Auszug_GV.xlsx,Gemeindedaten,25877,517,317100,31669,0,15,0,13472347,12713844,0.05630073215899205
C:/Temp/excelshrinktest/downloaded\31121957_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7390,4925,0.33355886332882273
C:/Temp/excelshrinktest/downloaded\31121958_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121958_Auszug_GV.xlsx,Gemeindeverbandsdaten,899,0,12438,1698,0,13,3,476875,442660,0.0717483617300131
C:/Temp/excelshrinktest/downloaded\31121958_Auszug_GV.xlsx,Gemeindedaten,25873,517,317046,31665,0,15,0,13470270,12711841,0.05630391966901926
C:/Temp/excelshrinktest/downloaded\31121958_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7390,4925,0.33355886332882273
C:/Temp/excelshrinktest/downloaded\31121959_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121959_Auszug_GV.xlsx,Gemeindeverbandsdaten,899,0,12386,1697,0,13,3,475810,441613,0.07187112502889809
C:/Temp/excelshrinktest/downloaded\31121959_Auszug_GV.xlsx,Gemeindedaten,25860,517,316762,31825,0,15,0,13457347,12695491,0.05661264437931191
C:/Temp/excelshrinktest/downloaded\31121959_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7390,4925,0.33355886332882273
C:/Temp/excelshrinktest/downloaded\31121960_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121960_Auszug_GV.xlsx,Gemeindeverbandsdaten,893,0,12304,1687,0,13,3,473030,439033,0.07187070587489165
C:/Temp/excelshrinktest/downloaded\31121960_Auszug_GV.xlsx,Gemeindedaten,25329,1,312400,27769,0,14,1,13313276,12688725,0.04691189456299111
C:/Temp/excelshrinktest/downloaded\31121960_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7414,4949,0.33247909360669003
C:/Temp/excelshrinktest/downloaded\31121961_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121961_Auszug_GV.xlsx,Gemeindeverbandsdaten,892,0,12325,1685,0,13,3,474221,440253,0.07162905059033657
C:/Temp/excelshrinktest/downloaded\31121961_Auszug_GV.xlsx,Gemeindedaten,25326,0,312097,26,0,14,0,13299604,13299040,4.2407277690373336e-05
C:/Temp/excelshrinktest/downloaded\31121961_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7408,4943,0.3327483801295896
C:/Temp/excelshrinktest/downloaded\31121962_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121962_Auszug_GV.xlsx,Gemeindeverbandsdaten,891,0,12311,1683,0,13,3,473646,439718,0.07163155605663302
C:/Temp/excelshrinktest/downloaded\31121962_Auszug_GV.xlsx,Gemeindedaten,25315,0,312245,26,0,14,0,13307954,13307390,4.2380669485331855e-05
C:/Temp/excelshrinktest/downloaded\31121962_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7408,4943,0.3327483801295896
C:/Temp/excelshrinktest/downloaded\31121963_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121963_Auszug_GV.xlsx,Gemeindeverbandsdaten,890,0,12299,1683,0,13,3,473077,439149,0.0717177119158192
C:/Temp/excelshrinktest/downloaded\31121963_Auszug_GV.xlsx,Gemeindedaten,25309,0,312042,34,0,14,0,13298593,13297861,5.504341699907652e-05
C:/Temp/excelshrinktest/downloaded\31121963_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
C:/Temp/excelshrinktest/downloaded\31121964_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121964_Auszug_GV.xlsx,Gemeindeverbandsdaten,888,0,12264,1679,0,13,3,471913,438065,0.07172508492031371
C:/Temp/excelshrinktest/downloaded\31121964_Auszug_GV.xlsx,Gemeindedaten,25273,0,311586,35,0,14,0,13278718,13277965,5.6707281531244204e-05
C:/Temp/excelshrinktest/downloaded\31121964_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
C:/Temp/excelshrinktest/downloaded\31121965_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121965_Auszug_GV.xlsx,Gemeindeverbandsdaten,888,0,12264,1679,0,13,3,471921,438073,0.07172386903740245
C:/Temp/excelshrinktest/downloaded\31121965_Auszug_GV.xlsx,Gemeindedaten,25263,0,311521,35,0,17,0,13276460,13275707,5.671692604805799e-05
C:/Temp/excelshrinktest/downloaded\31121965_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
C:/Temp/excelshrinktest/downloaded\31121966_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121966_Auszug_GV.xlsx,Gemeindeverbandsdaten,886,0,12236,1675,0,13,3,470832,437064,0.07171984911815679
C:/Temp/excelshrinktest/downloaded\31121966_Auszug_GV.xlsx,Gemeindedaten,25209,0,310812,35,0,17,0,13245019,13244266,5.685156057533779e-05
C:/Temp/excelshrinktest/downloaded\31121966_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
C:/Temp/excelshrinktest/downloaded\31121967_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121967_Auszug_GV.xlsx,Gemeindeverbandsdaten,885,0,12222,1673,0,13,3,470334,436606,0.07171074172821867
C:/Temp/excelshrinktest/downloaded\31121967_Auszug_GV.xlsx,Gemeindedaten,25179,0,344288,33609,0,17,0,13954359,13233937,0.05162702206529157
C:/Temp/excelshrinktest/downloaded\31121967_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
C:/Temp/excelshrinktest/downloaded\31121968_Auszug_GV.xlsx,Erläuterungen,0,0,0,0,0,0,0,760,742,0.02368421052631579
C:/Temp/excelshrinktest/downloaded\31121968_Auszug_GV.xlsx,Gemeindeverbandsdaten,876,0,12096,1655,0,13,3,465564,432196,0.07167220833225937
C:/Temp/excelshrinktest/downloaded\31121968_Auszug_GV.xlsx,Gemeindedaten,24996,0,340110,31284,0,17,0,13821961,13150019,0.04861408594627058
C:/Temp/excelshrinktest/downloaded\31121968_Auszug_GV.xlsx,Inhalt,43,21,64,36,0,6,1,7409,4943,0.3328384397354569
